"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Impressions,Reach,IMPRESSION:UNIQUE_USERS,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Other Clicks","Matched Audience Targeting Consumption (Photo Click)","Link Clicks","Negative feedback from users: Hide all","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad Impressions"
793674379458535,150003831696805,"Tsofen  تسوفن   צופן","The Road To Apple سلسلة لقاءات هايتك في الكامبوس من تسوفن ","طلاب وطالبات التخنيون، مرحبًا.. حضّرنالكم لقاء مُثري وشيّق بالعربي مع شركة Apple تحت عنوان: The road to Apple
لقاء جديد ضمن سلسلة لقاءات #هايتك_في_الكامبوس رح نحكي فيه عن مقابلات العمل، والفرص المتاحة في عالم الهايتك...
تعالوا مع أسئلة وطاقات حلوة، حتّى تلتقوا بِ: المهندسة لقاء أبو نمر، المهندس خالد مصاروة ومسؤولة التوظيف راية نجّار.
الاشتراك مجاني، ولكن منوط بالتسجيل المسبق.
رابط التسجيل في صفحة الحدث المرفقة.",0,"02/06/2024 00:02",N/A,https://www.facebook.com/tsofentech/posts/pfbid02nwcfQa3puw8TWXsEKoSDw4mJKipmG4M2ZwMXrUR73oiRaDsy2f8FS9qVhsvTdSN3l,0,0,Link,,,,,Lifetime,1467,1374,,13,13,0,0,54,25,,29,,,,,,
795094109316562,150003831696805,"Tsofen  تسوفن   צופן",,"[العربيّة بعد العبريّة👇👇]
""אני מנהלת צוות מעורב עם עובדים משתי החברות הערבית והיהודית. בתחילת המלחמה יצרתי קשר עם העובדים במטרה לשמוע, להבין ולהכיל את הרגשות שלהם, לאור כל מה שקורה. חשוב היה לי לשמר את מערכת היחסים הטובה גם בשעת משבר."" אומרת שירה זמיר, מחברת סאנופי.

מוחמד מסאלחה, עובד איתה באותו צוות הוסיף גם: ""אין ספק שמה שעברנו בתקופה האחרונה הוא מאד קשה, וכאן בסאנופי קיבלנו חיבוק גדול מההנהלה, ואפילו שחררו אותנו מחלק גדול מהמשימות שיש לנו כדי שנתפנה יותר לטיפול במשפחות שלנו.""

אנו מודים לשירה ולמוחמד על השתתפותם בקמפיין """"نعمل معًا – עובדים ביחד"".

""كوني مديرة لمجموعة مختلطة من الموظفين من المجتمعين العربي واليهودي. مع بداية الحرب، قمت بالتواصل مع كلّ الموظفين، لسماع مشاعرهم فهمها واحتواءها، على ضوء الأحداث. كان مهمًّا لي، في ظلّ الأزمة، أن أحافظ على نسيج العلاقات الطّيبة الموجود بيننا."" تقول شيرا زمير من شركة سانوفي.

بالإضافة فقد شاركنا محمد مصالحة الذي يعمل في ذات القسم مع شيرا: ""لا شكّ أن ما مرّ بنا من أحداث في الفترة الأخيرة، صعبٌ جدًا، وهنا في شركة سانوفي، اهتمّوا بتوفير أجواءٍ حاضنة ودافئة، وحتّى أنهم قاموا بالغاء بعض المهامّ الملقاة علينا، حتى نتفرّغ أكثر للاهتمام بعائلاتنا.""

نشكر شيرا ومحمد على انضمامهم إلينا في حملة ""نعمل معًا – עובדים ביחד"".",0,"02/08/2024 00:02",N/A,https://www.facebook.com/tsofentech/posts/pfbid036Y5KmXw3SQQVE3VsV1FSQHxytoyzLHmdJTHSVKfgsUFW8eAdRZmzP2PAMtCboQuJl,0,0,Photo,,,,,Lifetime,41800,19200,,475,428,40,7,991,834,156,1,,,,,,
795147105977929,150003831696805,"Tsofen  تسوفن   צופן",,"משפחת צופן מברכת את החוגגים ״לילת אל אסרא ואלמעראג״ מסורת המסע הלילי של הנביא מוחמד. ומתפללים לימים של שלווה ושלום לכולנו
عائلة تسوفن تهنئكم بحلول ذكرى الإسراء والمعراج، وتتمنى الخير والسّلام للجميع.
كل عام وأنتم بخير",0,"02/08/2024 02:02",N/A,https://www.facebook.com/tsofentech/posts/pfbid07AZ38SAzY3dmLb69KxEmn17pFd5ybxoLE2A4fLtd9cF2L6uBwbshJCu6CyhQikvnl,0,0,Photo,,,,,Lifetime,1714,1601,,9,9,0,0,11,9,2,,,,,,,
799297458896227,150003831696805,"Tsofen  تسوفن   צופן","Tsofen's Mentoring Program | Registration >>","מהנדסות ומהנדסים ותיקים בהייטק - הכירו את תכנית המנטורינג של צופן >> https://bit.ly/Mentoring_24

הצטרפו להתנדבות משמעותית והשפיעו על עתידם של מהנדסי הייטק צעירים מהחברה הערבית! אנו נעניק לכם כמנטורים תכנית הכשרה לקבלת כלים ומיומנויות לייעוץ וחונכות. בואו להוביל את הדור הצעיר ותהיו שותפים לקהילת מהנדסים ערבים ויהודים ורשת נטוורקינג.

התכנית שלנו מאפשרת למהנדסים מנוסים (3 שנים ומעלה) לשמש כמנטורים, ללוות ולחנוך סטודנטים ומהנדסים צעירים (=מנטי'ז) באמצעות סדרת מפגשים אישיים (מקוונים ופיזיים). 
התכנית מאפשרת לכם להביא לידי ביטוי את הניסיון העשיר שלכם, לקדם ולסייע למהנדסים חדשים להיקלט בתעשייה ולהשפיע על קהילת המהנדסים המשותפת לערבים ויהודים.

להרשמה ולפרטים נוספים >> https://bit.ly/Mentoring_24

مهندسون ومهندسات ذوي خبرة في شركات الهايتك،
نعرض عليكم فرصة لبرنامج مميّز: تطوّع وتأثير على مستقبل مهندس/ة جديد في عالم الهايتك من المجتمع العربي، وأيضًا، برنامج تأهيل سيضيف ويُثري سلّة الأدوات والمهارات في مجاليّ الإرشاد وتقديم الاستشارة، إلى جانب الانتماء إلى مجتمع المهندسين والمهندسات العرب واليهود.

تعرّفوا على برنامج المنتورينغ من تسوفن >> https://bit.ly/Mentoring_24

يعطيك البرنامج فرصة أن تكون مرشدًا (منتور) وأن ترافق طلاب جامعات أو مهندسين جدد، من خلال لقاءات شخصية بوتيرة ثابتة، تبرز من خلالها تجربتك الغنية والمثرية في المجال، وتساهم بتطوير المسيرة المهنيّة لمهندسين جدد، وتساهم باندمجاهم في صناعة الهايتك، والتأثير على مجتمع المهندسين العرب واليهود.

للتسجيل ولمزيد من التفاصيل >> https://bit.ly/Mentoring_24",0,"02/13/2024 23:02",N/A,https://www.facebook.com/tsofentech/posts/pfbid02wckFzG7XumQP9ZFFDxFMwPQaFiRrLuVBWa2FxW8j4J9E8irTwjBFmpcgZAwfSkR8l,0,0,Link,,,,,Lifetime,648,587,,4,3,0,1,4,1,,3,,,,,,
799305632228743,150003831696805,"Tsofen  تسوفن   צופן",,"طلاب وطالبات بمواضيع الهندسة
📈📲💻
خصّصنا لكم هذا اللقاء
انضموا إلينا للقاء شيّق مع مهندسين من شركة
Amdocs!
وتعرفوا على الشركة عن قرب
في اللقاء سنتحدّث عن الفرص والتحديات التي تواجه الطلاب بشكل عام
 في البحث عن عمل بمجال الهندسة.
⏰ يوم الثلاثاء 20.2.2024 | الساعة 19:30 – 18:00 | على تطبيق ال Teams📌
التسجيل عبر الرابط في التعليق الأول

מפגש לסטודנטים להנדסה עם מהנדסים מחברת אמדוקס.
במפגש נדבר על: הזדמנויות עבודה ואתגרים שהסטודנטים מתמודדים איתם במסע של חיפוש עבודה.",0,"02/14/2024 00:02",N/A,https://www.facebook.com/tsofentech/posts/pfbid0qZraWK3pVa6pekb8JYiB6LHtJkvKqPXKNMBYtzvijpap3zzZKvVrk5bTkMvAJs4Pl,0,0,Photo,,,,,Lifetime,2479,2401,,11,9,1,1,94,60,34,,,,,,,
799351852224121,150003831696805,"Tsofen  تسوفن   צופן",,"مؤسسة Datahack هي مؤسسة غير ربحية، بالتعاون مع معهد التخنيون وجامعة حيفا ومؤسسة تسوفن، ندعوكم للتعرّف عن قرب على برنامج DataCoach برنامج جديد هدفه دمج أبناء المجتمع العربي في قطاع علوم البيانات والذكاء الاصطناعي.
يقام اللقاء في جامعة حيفا، كما ندعوكم للقاء إضافي (بديل) عبر تطبيق زوم. تجدون تفاصيل حول اللقائين أدناه:

The Datahack nonprofit, in cooperation with The Technion, Haifa University and Tsofen, invites you to learn about the DataCoach program, a new program to integrate Arabs in the fields of Data Science and AI.

AND COME MEET US @ Haifa University!
Tuesday 20/2/24 | 12:00 | City Campus, Delen Building, Class 015

Register here: https://forms.gle/6RxFfanerdXX2EBW9

ZOOM:

The Datahack nonprofit, in cooperation with The Technion, Haifa University and Tsofen, invites you to learn about the DataCoach program, a new program to integrate Arabs in the fields of Data Science and AI.

Want to hear more?
Come meet us!
Monday 26/2/24 | 18:00 | ZOOM

Register here: https://forms.gle/UqdM8khDH53jk9Kg7
@eslam haj yahia
@layan bathish",0,"02/14/2024 01:02",N/A,https://www.facebook.com/tsofentech/posts/pfbid02r5fmyeqEM3NSQLts2RoKqmpsvZRH59MaWAKhn748H9W79PcH9o4q1KqhLyNiwWy6l,0,0,Photo,,,,,Lifetime,1661,1565,,5,5,0,0,12,2,4,6,,,,,,
802678821891424,150003831696805,"Tsofen  تسوفن   צופן",,"نشكر جميع من شاركنا حدث، ابتكر المستقبل “innovate the future” وذلك يوم الاثنين الفائت حيث نُظّم الحدث بالشراكة مع شركة كيدينس Cadence Design Systems. نأمل أنكّم قضيتم وقتًا مثمرًا وممتعًا، والشكر الخاص لنائب المدير العام، زياد حنّا وطاقم الشركة على المعلومات القيّمة والمواضيع الهامّة التي خصّصوا وقتهم لطرحها خلال اللقاء.
نشكر أيضًا إلينور تسرفاتي وهيلا فيلدمان على التعاون في تنظيم اللقاء.
תודות רבות לכל מי שהשתתף באירוע החדשנות בעתיד “innovate the future” שהתקיים יום שני שעבר בשיתוף פעולה עם חברת קידנס Cadence Design Systems תודה למה לסמנכ""ל החברה, זיאד חנא ולצוות המדהים על התכנים החשובים וזמנם היקר שהקדישו לנו.
תודה גם לאלינור צרפתי והילה פלדמן על שיתוף הפעולה בהרמת האירוע.",0,"02/18/2024 23:02",N/A,https://www.facebook.com/tsofentech/posts/pfbid0B8Drbt28jpxR1RmmoLEP4jVrwvJH5HqUoH9tEte9Absac1TLS5CTV32phFWNzowJl,0,0,Photo,,,,,Lifetime,3140,2959,,19,19,0,0,191,33,158,,,,,,,
803473041812002,150003831696805,"Tsofen  تسوفن   צופן",,"هل أنت من محبّي عالم الشركات الناشئة (الستارت أب)؟ هل ترغب/ين بالتعرف عن قرب على هذا المجال؟
حان الوقت إذًا! يسرّنا دعوتك إلى الحدث القريب:
ستارت-أب تحت الضوء: قصص حقيقيّة من خبراء في شركات ناشئة
سيتحدّث في اللقاء: عمر غرّة، بكر صوالحة، رشا جابر، حسين عيسى ويشاركونا تجارب من الحقل، نصائح، نظرة تحليليّة واستراتيجيّات يشاركها معنا مهندسون من تجاربهم الشخصية المهنيّة.
يقام الحدث في مكاتب تسوفن في كليكا كاسم هاب، كفر قاسم
يوم الاثنين 4.3.2024 في الساعات: 16:30 – 18:30 
سجّل/ي الآن لحجز مقعدك في اللقاء:
https://ecohack.tsofen.org/meetup-join/

שרוף/ה על עולם הסטארטאפים? רוצהלשמוע על התעשייה מפה ראשון?
הגעת לאירוע המתאים:
סטארטאפים מתחת לזרקור: סיפורים מהשטח מפי אנשים מנוסים.
עומר גרה, בקר סוואלחה, רשא ג'אבר וחוסיין עיסא – ישתפו אותנו בניסיונם וייתנו טיפים ותובנות.
האירוע יתקיים במשרדינו בקליקה קאסם האב בכפר קאסם
ביום שני 4.3.2024 בשעות 16:30 – 18:30 
הירשמו עוד היום:
https://ecohack.tsofen.org/meetup-join/",0,"02/20/2024 06:02",N/A,https://www.facebook.com/tsofentech/posts/pfbid0Gt5SQCc4vVHVeuoXApiQgJgqYowF3kzPM1v4RTzFfesRwu1LZnX33gT6pte5WPQel,0,0,Photo,,,,,Lifetime,1970,1855,,15,15,0,0,45,10,31,4,,,,,,
803944041764902,150003831696805,"Tsofen  تسوفن   צופן",,"Dana Weitzman

המנטורים של צופן יוצרים אימפקט! 
הכירו את דנה ויצמן, מהנדסת מחברת נבידיה המתנדבת כמנטורית בתכנית של צופן >>  https://bit.ly/Mentoring_24

""האפשרות לתת לסטודנטים שאני מלווה טיפים שלמדתי במהלך השנים, ולשתף אותם בדרכי התמודדות עם קונפליקטים ומציאת דרכים, מזרז מאוד את תהליך קבלתם לעבודה ותורם להצלחתם, בנוסף, עבורי זו הזדמנות לרכוש מיומנויות של חונכות וליווי.""
רוצים גם אתם לתרום מנסיונכם לעובדים חדשים בתחום ולהיות חלק מקהילת המנטורינג שלנו?

הצטרפו עכשיו >>  https://bit.ly/our-mentors24

مرشدو تسوفن قادرون على التأثير،
تعرّفوا على دانا فايتسمان، مهندسة من شركة نفيديا، تتطوّع كمرشدة في برنامجنا >>https://bit.ly/our-mentors24

""حصلت على فرصة لتقديم النصائح للطلاب الذين أرافقهم وأشاركهم طرقًا للتغلّب على الصعوبات، اكتسبها من خبرتي في العمل، ممّا سهّل طريقهم نحو الانخراط في سوق العمل، وساهم بنجاحهم في عملهم. كما أنها كانت فرصةً لي حتّى أطور مهاراتي بالإرشاد والمرافقة.""
هل تريدون أيضًا المساهمة والعطاء من خبرتكم وتجاربكم، وتكون جزءً من مجمعة المنتورينغ؟

انضموا للبرنامج >> https://bit.ly/our-mentors24",0,"02/20/2024 23:02",N/A,https://www.facebook.com/tsofentech/posts/pfbid0Sy1LhgxyGo6tgQDkENcRAxM5wAdjDC9DKL7Q1WNAjrfcmit5ZSbLAFqiKixUsKGTl,0,0,Photo,,,,,Lifetime,12590,5744,,161,154,2,5,212,163,33,16,,,,,,
808609161298390,150003831696805,"Tsofen  تسوفن   צופן",,"جولتنا اليوم كانت مع مدرسة عرعرة الثانوية في زيارة إلى شركة الهايتك إينوفيز في روش هعاين
خلال الزيارة تعرّف الطلاب على الأقسام المختلفة للشركة، واستمعوا لمحاضرات في عدّة مواضيع:
نائب المدير العام، قدّم لهم محاضرة حول المنتج الأساسي للشركة، والفيزياء المبني عليها عمل هذا المنتج، فتعرّفوا على مصطلحات في الفيزياء والضّوء وعلوم الحاسوب، وشاهدوا محاكاة لعمل المنتج على السيارة.
بعد ذلك قدّم لهم مهندس من قسم أتمتة الفحوصات Tests Automation محاضرة حول يومه كمهندس في الشركة، وحول طبيعة عمله في تطوير الفحوصات، وأجواء العمل ضمن فريق والمهارات التي تلزم لذلك.
ثم في القسم الثالث والأخير من الجولة، تعرّفوا إلى مدير المختبرات، وتجوّلوا بين المختبرات للتعرّف عن قرب على جانب آخر للفحوصات: درجات حرارة قصوى، تحمّل الصدمات، الفحصوات الإلكترونية في الغرفة النظيفة Cleen Room وأخيرًا، انتقلنا للكراج لمشاهدة السيارات التي يتّم تركيب الجهاز عليها
ليحصل الطلاب بذالك على نظرة شاملة لأقسام الشركة وتقسيم مراحل العمل على المنتج فيما بينها.
رافقت الجولة، المعلّمة منى سيف والمهندسة منال صعابنة من مؤسسة تسوفن.
התקיים היום סיור לתלמידי כיתה י' במגמת מחשבים, בתיכון ערערה בחברת אינווויז Innoviz
הסיור היה מקיף, בו נפגשו התלמידים בשלוש תחנות עם: סמנ""כל פיתוח שהסביר על המוצר שהחברה מפתחת, מהנדס במחלקת טסט אוטומיישן, ומנהל המעבדות
ביקרו במעבודות: מיכניקה, אלקטרוניקה, ומוסך הרכבים, בו מתקינים את המערכת ומכינים את הרכב לבדיקה בשטח.",0,"02/28/2024 07:02",N/A,https://www.facebook.com/tsofentech/posts/pfbid0JnGdeh8fedW6QNsFntPaFmpgqFTfo3WPrzgRs7zS5EPdjo1pMDv2gfmzrbiyW3XTl,0,0,Photo,,,,,Lifetime,3629,3412,,48,42,1,5,294,79,215,,,,,,,
809131477912825,150003831696805,"Tsofen  تسوفن   צופן",,"سررنا في مؤسسة تسوفن بالمشاركة اليوم بلجنة الحكم لتقييم المبادرات المميّزة لطالبات صف ""عالمات المستقبل"" في مدرسة ابن سينا الاعدادية، كفر قرع.
نشكر مديرة المدرسة السيدة نوال عليمي على الدعوة، نعتز بهذه المشاريع الريادية في مجتمعنا، ونتمنى التوفيق للطالبات في مشاريعهن.
يذكر ان المشروع بالشراكة مع جمعية يونيستريم
שמחנו היום להיות חלק מצוות השיפוט לפרוייקטים נבחרים של תלמידות כיתת ""מדעניות העתיד"" בחטיבת ביניים אבן סינא, כפר קרע, אנו מאחלים לבנות דרך צלחה עם הרעיונות החדשניים שלהן.",0,"02/29/2024 04:02",N/A,https://www.facebook.com/tsofentech/posts/pfbid0mNeLzyFj1g5zroQpPM3dXTKoftxKE7WtLu49U7NXWQgoxuWLxrPnb6FSDjdD3RsBl,0,0,Photo,,,,,Lifetime,2314,2187,,4,4,0,0,82,15,67,,,,,,,
812335537592419,150003831696805,"Tsofen  تسوفن   צופן",,"קיימנו אתמול מיטאפ בנושא סטארטאפים, ויצאנו למסע מרתק לעולמם של יזמים צעירים, במפגש שמחנו לארח את: חוסיין עיסא, עומר ג'רה, רשא ג'אבר וסקר סוואלחה.
אנו מודים מקרב לב לדוברים המוערכים על שיתוף המומחיות והחוויות שלהם, כמו גם לכל מי שנכח ותרם להפיכת האירוע להצלחה מסחררת.
בעודנו מהרהרים על התובנות שהושגו ועל הקשרים שנוצרו, אנו מצפים למפגשים עתידיים שבהם נוכל להמשיך לחקור, ללמוד ולצמוח יחד.
עקבו אחרינו כדי להיות מעודכנים בכל מה שעתיד להיות, מקווים לראות אותך שם!

حظينا بالأمس بشرف استضافة المبادرين الشّباب حسين عيسى، عمر غرة، رشا جابر وبكر صوالحة، في والذين اصطحبونا في رحلة إلى عالم المبادرات الشركات الناشئة.
كانت الطاقات والحماس في الغرفة واضحة، حيث اجتمع أكثر من 35 فردًا متحمسًا لمشاركة الأفكار والتعلم والتواصل.
ونتقدم بالشكر الجزيل للمتحدثين الكرام على مشاركتهم خبراتهم وتجاربهم، وكذلك لكل من حضر وساهم في إنجاح هذا الحدث.
ما زلنا تحت تأثير الأجواء والأفكار والعلاقات الجديدة التي كانت بالأمس، ونتطلع للقاءات مستقبلية قريبة، تابعوا صفحاتنا لتسمعوا عن كل جديد.
ترقبوا التحديثات حول فعالياتنا القادمة، ونأمل أن نراكم هناك!
@Layan Bathish @Eslam Haj Yahia 
@kawkab wattad

#StartupSpotlight #יזמות #רשת #TsofenCommunity",0,"03/05/2024 06:03",N/A,https://www.facebook.com/tsofentech/posts/pfbid0Ndc3V9ZnAXPbq1ENrVHkNrtNXT3VMLgDvFQ7pGA1EurAMCN1dXm7dDciBvzFboARl,0,0,Photo,,,,,Lifetime,1609,1522,,11,10,1,0,126,34,92,,,,,,,
815437567282216,150003831696805,"Tsofen  تسوفن   צופן",,"طالب/ة أكاديمي/ة أو خريج/ة من أحد مجالات الهندسة وعلوم الحاسوب؟ معني/ة تتعلم/ي مساقات جديدة بمجال الهايتك، وتطوّر/ي مسيرتك المهنية؟
لأول مرة في تسوفن، افتتاح مساق (كورس) Fullstack AI Course بمرافقة شركةKornit.
مجال جديد وفرصة للحصول على وظيفتك الأولى في الهايتك 🤩
الاشتراك في المساق منوط بالحضور 3 أيام أسبوعية:
الأحد والثلاثاء: 17:00-21:00
الجمعة: 09:00-15:00
التعليم عبر الزوم بالاضافه للقاءات وجاهيه في كليكا قاسم هاب-كفرقاسم
اضغط/ي هنا للتسجيل: https://forms.office.com/r/5bzbTsPQGn

נפתחה ההרשמה לקורס Fullstack AI Course בשיתוף פעולה עם חברת Kornit.
סטודנט/ית או סיימת לימודים במדעי המחשב ומקצועות ההנדסה? זה בדיוק בשבילך.
לחץ/י כאן לרישום להדרכה שתתקיים בימי ראשון, שלישי ושישי, חלק מהמפגשים יהיו בזום וחלק פרונטליים, בקליקה קאסם האב, בכפר קאסם: https://forms.office.com/r/5bzbTsPQGn",0,"03/10/2024 03:03",N/A,https://www.facebook.com/tsofentech/posts/pfbid0QQNWhrmhm7Jx9ek94isHdq2LXD2B9btFa4mknW87tdFQwf3nkEjTGWFZ3PHBJLxFl,0,0,Photo,,,,,Lifetime,2088,2088,,12,9,2,1,51,19,11,21,,,,,,
815442050615101,150003831696805,"Tsofen  تسوفن   צופן",,"ضمن سلسلة لقاءات هايتك في الكامبوس من تسوفن، نلتقي هذه المرة في كلية أورت-براودي مع المهندس ميراس صفدي مش شركة BMC Software
سجّل/ي في مفكّرتك وانضمّ/ي إلينا هذا الثلاثاء 12/03/2024 بين الساعات 13:00 - 14:30
في بناية L غرفة 703
 #USAID #Tsofen",0,"03/10/2024 03:03",N/A,https://www.facebook.com/tsofentech/posts/pfbid0ahK9gQWiPcBnHUBVcUAVX33NhafbepQX8KAUeo8VWe75VrSDRx8B4SjqTLHrNbJnl,0,0,Photo,,,,,Lifetime,1059,1028,,2,2,0,0,5,1,4,,,,,,,
815601180599188,150003831696805,"Tsofen  تسوفن   צופן",,"טיפים לחברות ברמדאן. 
משפחת צופן מזמינה את החברות לנצל את חודש הרמדאן כהזדמנות לחיזוק הקשרים עם העובדים המוסלמים ; ראשית חשוב להבין - הרמדאן אינו חג, אלא חודש צום, שבמהלכו הצמים ממשיכים לעבוד. להלן מספר הצעות להבעת אמפטיה עם העובדים הצמים:
1. הפצת ברכה לכלל העובדים  לרגל תחילת החודש המבורך,עם איחולים לצום קל לצמים. 
2. גילוי גמישות באשר לשעות העבודה במהלך החודש- לזמן ישיבות בשעות המוקדמות של יום העבודה ולהימנע מישיבות בשעות הערב (קרוב לשעת שבירת הצום).3.  אירועי חברה - מומלץ להתחשב בעובדים הצמים מבחינת הגשת כיבוד באירועים אלו. 
3. הצעה לעובדים הצמים לקיים ארוחת איפטאר (שבירת צום) משותפת לכל העובדים. יש לקחת בחשבון שזה יהיה בסביבות השעה 18:00. 
4. קיום הרצאה לכלל העובדים שחושפת אותם למשמעויות הרבות של חודש רמדאן מהבטים רוחניים, חברתיים ודתיים. 
5. הכנת משלוחי מנות למשפחות צמות נזקקות. מאוד רלוונטי במיוחד בימים קשים אלו.
מנהלים ועובדים, אל תתביישו לשאול את העובדים שלכם מה יקל עליהם ולהציע להם לשתף את כלל העובדים ביוזמות ברוח חודש הרמדאן. 
צום קל ורמדאן כרים,
צופן

نصائح للمشغّلين بمناسبة الشهر الفضيل:
عائلة تسوفن تدعو الشركات والمشغلين لانتهاز فرصة حلول شهر رمضان الفضيل من أجل تعزيز الروابط بين الموظفين.
بدايةً، من المهم أن نوضح أن شهر رمضان ليس عيدًا، بل هو شهر صيام، ويذهب الصائمون خلاله إلى العمل، مع ذالك، فإنه من المهم اتّخاذ بعض الخطوات التي تعكس مدى احتواء وتعاطف مكان العمل مع الموظفين الصائمين:
1. نوصي بإرسال تهنئة لجميع الموظفين وإضافة تمنيات بصومٍ سهلٍ ومقبول للصائمين
2. إظهار المرونة في ساعات العمل خلال الشهر الفضيل، تحديد الجلسات للساعات المبكرة من يوم العمل، والابتعاد عن تحديد جلسات في ساعات المساء، قريبًا من وجبة الإفطار.
3. اقتراح تنظيم وجبة إفطار لكافة الموظفين، مع الأخذ بعين الاعتبار أن وجبة الإفطار تكون حوالي الساعة 18:00
4. تنظيم محاضرة لجميع الموظفين والتي تكشف للمعاني المتعددة لشهر رمضان، من الناحية، الروحانية، الاجتماعية والدينية.
5. تحضير طرود غذائية وإرسالها للعائلات الصائمة المحتاجة، بالذات في هذه الظروف الصعبة.
صومًا سهلًا ومقبولًا،
تسوفن

#رمضان_كريم #רמדאן_כרים",0,"03/10/2024 08:03",N/A,https://www.facebook.com/tsofentech/posts/pfbid0NjB61V4HWjxYupy5SxF5nDUUkpqH5yb22kYayFAi7KmaxaQ26jMrTEf91BcSRpd9l,0,0,Photo,,,,,Lifetime,4279,4267,,152,123,19,10,96,89,7,,,,,,,
819985113494128,150003831696805,"Tsofen  تسوفن   צופן",,"العربية 👇🏼👇🏼
 ועדת הכנסת למדע וטכנולוגיה בראשות חבר הכנסת  איימן עודה מחד""ש-תע""ל, בהשתתפות נציגי משרד החינוך, משרד העבודה ורשות החדשנות, ראש עיריית אום אל פחם, ד""ר סמיר מחאמיד, הנהלת ארגון צופן ויזמים ערבים, התארחו היום אצל ארגון חאסוב, בישיבת הועדה במרכז החדשנות של ארגון חאסוב בערערה.
לאחר סיור במרכז החדשנות של חאסוב, והסבר על שימור המבנה העתיק שנעשה ובניית מרכז החדשנות כחממה לעידוד ונטוורקינג  ועבודה משותפת של משרדי הממשלה וארגוני החברה האזרחית הפועלים בתחום, קיימה הוועדה את ישיבתה בנושא קידום יזמות בחברה הערבית.
 لجنة الكنيست للعلوم والتكنولوجيا برئاسة عضو الكنيست عن الجبهة والعربية للتغيير، السيّد أيمن عودة، بمشاركة مندوبين عن وزارة التربية والتعليم، وزارة العمل، سلطة الحداثة، رئيس بلدية أم الفحم، د. سمير محاميد مبادرات/ين من المجتمع العربي ومندوبين من مؤسسة تسوفن، في زيارة لمؤسسة حاسوب.
من بعد جولة في مركز الحداثة، وشرح عن الترميم المحافظ على القيمة الأثرية للمبنى، واستعماله، كدفيئة لتشجيع ودعم التشبيك والعمل المشترك بين المكاتب الحكومية ومؤسسات المجتمع المدني، الناشطة في المجال، أقامت اللجنة اجتماعها بعنوان تطوير المبادرة والحداثة في المجتمع العربي.
حاسوب - Hasoub",0,"03/17/2024 07:03",N/A,https://www.facebook.com/tsofentech/posts/pfbid02GN3W6Unz2gPD1AWt2jpuE6ggxBKiSYPaSAg3dSpooNKXVAyxvU2qf3Vs8VVXPBG8l,0,0,Photo,,,,,Lifetime,1476,1450,,12,12,0,0,181,10,171,,,,,,,
822640536561919,150003831696805,"Tsofen  تسوفن   צופן",,"إنجليزياتكم كيف؟ 
كمهندسات ومهندسين في قطاع الهايتك، إتقان الإنجليزية مهارة مهمّة وضرورية، ولهذا حضّرنا هذا المساق القصير من أجلكم.
4 لقاءات مكثّفة، نرافق من خلالها مهندسين ومهندسات انضموا حديثًا للعمل في الهايتك، للتمرّن الإنجليزية المحكية والمصطلحات المتداولة في عالم الهايتك.
المساق مناسب لمهندسين/ات مع خبرة حتى سنة في العمل في الهايتك.
رابط التسجيل https://forms.office.com/r/Gu3wLajb6M
איך האנגלית שלכם?
כמהנדסות ומהנסדים בענף ההייטק, מאד חשוב שתהיו טובים באנגלית, ולכן, הכנו בשבילכם קורס קצר לשיפור האנגלית.
4 מפגשים של תרגול דיבור אנגלית ומושגים בסיסיים בעולם ההייטק.
הקורס מתאים למהנדסים חדשים עם ניסיון של עד שנה בעבודה.
לינק לרישום:
https://forms.office.com/r/Gu3wLajb6M",0,"03/21/2024 07:03",N/A,https://www.facebook.com/tsofentech/posts/pfbid02KSvshDQirxJc6Pnr6tsvYa9zxebE3RNRBmCYfkdtZ9mgLrAnzcLgzCRUgL7tX37xl,0,0,Photo,,,,,Lifetime,738,738,,2,2,0,0,7,1,4,2,,,,,,
